Timestamp,Bprice,Open,BtcPer,NasPer
2019-06-26,11766,7934,9.918408975012749,0.06301991429291656
2019-06-27,12933,7939,-13.917884481558804,0.6298022420959819
2019-06-28,11133,7989,-3.5480104194736373,1.9652021529603203
2019-07-01,10738,8146,-1.480722667163345,-0.7242818561257058
2019-07-02,10579,8087,2.1363077795632854,0.5317175714109064
2019-07-03,10805,8130,3.285515964831097,-0.08610086100861009
2019-07-05,11160,8123,2.8405017921146953,-0.12310722639418935
2019-07-08,11477,8113,7.284133484360024,-0.6409466288672501
2019-07-09,12313,8061,2.2252903435393487,1.5134598685026672
2019-07-10,12587,8183,-3.8690712640025424,0.4399364536233655
2019-07-11,12100,8219,-6.1735537190082646,-0.12166930283489476
2019-07-12,11353,8209,-10.270413106667842,0.6578145937385796
2019-07-15,10187,8263,6.74388927063905,-0.1331235628706281
2019-07-16,10874,8252,-13.573661945926062,-0.3393116820164809
2019-07-17,9398,8224,2.9367950627793147,-0.8754863813229572
2019-07-18,9674,8152,9.975191234236098,1.091756624141315
2019-07-19,10639,8241,-0.4887677413290723,-0.8372770294867127
2019-07-22,10587,8172,-2.4841787097383583,0.8688203622124326
2019-07-23,10324,8243,-4.649360712901976,-0.19410408831736017
2019-07-24,9844,8227,-0.731409995936611,0.8265467363559013
2019-07-25,9772,8295,1.0540319279574293,-0.012055455093429777
2019-07-26,9875,8294,-3.4936708860759493,0.3737641668676151
2019-07-29,9530,8325,-0.304302203567681,-1.1171171171171173
2019-07-30,9501,8232,0.926218292811283,0.716715257531584
2019-07-31,9589,8291,5.1725935968297,-1.2061271257990593
2019-08-01,10085,8191,3.1928606841844323,-1.648150408985472
2019-08-02,10407,8056,5.505909484001153,-2.8922542204568025
2019-08-05,10980,7823,7.358834244080145,-0.23009075802121948
2019-08-06,11788,7805,-2.7315914489311166,-0.7431133888532991
2019-08-07,11466,7747,4.3171114599686025,2.2589389441073964
2019-08-08,11961,7922,0.2926176741075161,0.946730623579904
2019-08-09,11996,7997,-3.5761920640213405,-1.1254220332624734
2019-08-12,11567,7907,-1.5647964035618571,-0.6955861894523839
2019-08-13,11386,7852,-4.6372738450728965,0.3183902190524707
2019-08-14,10858,7877,-7.745441149382944,-1.104481401548813
2019-08-15,10017,7790,2.845163222521713,0.4878048780487805
2019-08-16,10302,7828,0.15530964861192,2.2738886050076648
2019-08-19,10318,8006,5.805388641209537,-0.21234074444166873
2019-08-20,10917,7989,-1.428964001099203,0.35048191262986605
2019-08-21,10761,8017,-5.873060124523743,0.27441686416365224
2019-08-22,10129,8039,-0.16783492941060324,-1.181739022266451
2019-08-23,10112,7944,0.2274525316455696,-1.4350453172205437
2019-08-26,10135,7830,2.220029600394672,1.0089399744572158
2019-08-27,10360,7909,-1.8146718146718148,-1.4034644076368694
2019-08-28,10172,7798,-4.463232402674007,1.8979225442421133
2019-08-29,9718,7946,-2.3976126775056597,0.8683614397180971
2019-08-30,9485,8015,9.509752240379548,-1.3599500935745477
2019-09-03,10387,7906,2.252816020025031,0.5565393372122439
2019-09-04,10621,7950,-0.34836644383768006,1.3962264150943398
2019-09-05,10584,8061,-0.05668934240362812,0.8063515692842079
2019-09-06,10578,8126,-1.6260162601626018,0.06153088850603003
2019-09-09,10406,8131,-0.8841053238516241,-0.9961874308203174
2019-09-10,10314,8050,-2.0651541593949974,0.5217391304347827
2019-09-11,10101,8092,0.5742005742005742,1.421156697973307
2019-09-12,10159,8207,2.569150506939659,-0.19495552577068356
2019-09-13,10420,8191,-1.055662188099808,-0.8423879868147968
2019-09-16,10310,8122,-0.42677012609117365,0.3324304358532381
2019-09-17,10266,8149,-0.740307812195597,0.3190575530739968
2019-09-18,10190,8175,-0.3140333660451423,0.23241590214067276
2019-09-19,10158,8194,1.161645993305769,-0.1098364657066146
2019-09-20,10276,8185,-2.3647333592837683,-0.9651802076970066
2019-09-23,10033,8106,-3.488487989634207,0.5057981741919566
2019-09-24,9683,8147,-11.659609625116182,-1.914815269424328
2019-09-25,8554,7991,-1.426233341126958,0.9886121887123014
2019-09-26,8432,8070,-4.459203036053131,-0.2850061957868649
2019-09-27,8056,8047,0.012413108242303872,-1.031440288306201
2019-09-30,8057,7964,3.115303462827355,0.7910597689603215
2019-10-01,8308,8027,0.18054886856042368,-2.192599975084091
2019-10-02,8323,7851,0.7088790099723657,-0.8151827792637881
2019-10-03,8382,7787,-1.7418277260796946,1.5538718376781815
2019-10-04,8236,7908,-4.4439048081593,0.6069802731411229
2019-10-07,7870,7956,4.34561626429479,-0.7290095525389643
2019-10-08,8212,7898,-0.2679006332196785,-0.02532286654849329
2019-10-09,8190,7896,4.85958485958486,0.11398176291793312
2019-10-10,8588,7905,-0.011644154634373545,1.7963314358001266
2019-10-11,8587,8047,-3.5285897286596013,-0.03728097427612775
2019-10-14,8284,8044,0.8450024142926122,0.3853804077573347
2019-10-15,8354,8075,-2.298300215465645,0.5572755417956656
2019-10-16,8162,8120,-1.948051948051948,0.7019704433497537
2019-10-17,8003,8177,0.924653255029364,-0.33019444784150664
2019-10-18,8077,8150,1.9066485081094466,-0.15950920245398773
2019-10-21,8231,8137,-0.09719353662981411,0.6267666216050141
2019-10-22,8223,8188,-2.3835583120515627,-1.1968734733756716
2019-10-23,8027,8090,-6.939080602964993,1.1124845488257107
2019-10-24,7470,8180,-0.5087014725568942,-0.35452322738386305
2019-10-25,7432,8151,28.525296017222818,1.6562384983437615
2019-10-28,9552,8286,-3.486180904522613,0.3258508327299059
2019-10-29,9219,8313,2.3212929818852372,-0.348851196920486
2019-10-30,9433,8284,-2.841089791158698,0.362143891839691
2019-10-31,9165,8314,-0.1854882705946536,0.25258599951888383
2019-11-01,9148,8335,2.9514648010494096,1.3317336532693462
2019-11-04,9418,8446,-1.146740284561478,0.011839924224484964
2019-11-05,9310,8447,0.3544575725026853,-0.23677045104770925
2019-11-06,9343,8427,-1.487744835705876,0.3322653376053163
2019-11-07,9204,8455,-4.758800521512386,-0.3784742755765819
2019-11-08,8766,8423,-0.5475701574264202,0.0949780363290989
2019-11-11,8718,8431,0.9635237439779766,0.4744395682599929
2019-11-12,8802,8471,-0.45444217223358324,-0.18887970723645378
2019-11-13,8762,8455,-1.483679525222552,0.0709639266706091
2019-11-14,8632,8461,-2.015755329008341,0.7445928377260371
2019-11-15,8458,8524,-3.334121541735635,0.05865790708587518
2019-11-18,8176,8529,-0.6727005870841487,0.5745104936100363
2019-11-19,8121,8578,-0.4802364240857037,-0.39636278852879464
2019-11-20,8082,8544,-5.753526354862657,-0.18726591760299627
2019-11-21,7617,8528,-4.345542864644873,0.03517823639774859
2019-11-22,7286,8531,-2.1410925061762285,0.3399367014418005
2019-11-25,7130,8560,0.47685834502103785,0.8761682242990654
2019-11-26,7164,8635,5.025125628140704,0.4053271569195136
2019-11-27,7524,8670,3.0967570441254653,0.13840830449826988
2019-11-29,7757,8682,-5.762537063297667,-0.10366275051831375
2019-12-02,7310,8673,-0.17783857729138167,-2.44436757753949
2019-12-03,7297,8461,-1.4252432506509525,1.1346176574872946
2019-12-04,7193,8557,2.8221882385652717,0.36227649877293444
2019-12-05,7396,8588,2.0416441319632233,0.5356311131811831
2019-12-06,7547,8634,-2.7825626076586722,0.19689599258744497
2019-12-09,7337,8651,-1.5810276679841897,-0.31210264709282165
2019-12-10,7221,8624,-0.2631214513225315,0.08116883116883117
2019-12-11,7202,8631,-0.18050541516245489,0.16220600162206003
2019-12-12,7189,8645,0.8763388510223954,0.7981492192018509
2019-12-13,7252,8714,-5.129619415333702,0.8836355290337389
2019-12-16,6880,8791,-3.8953488372093026,0.4322602661813218
2019-12-17,6612,8829,10.163339382940109,0.06795786612300374
2019-12-18,7284,8835,-1.825919824272378,0.04527447651386531
2019-12-19,7151,8839,0.5453782687735981,0.8258852811404005
2019-12-20,7190,8912,1.8358831710709316,0.4263913824057451
2019-12-23,7322,8950,-0.9696804151871072,0.055865921787709494
2019-12-24,7251,8955,-0.7860984691766653,0.16750418760469013
2019-12-26,7194,8970,0.6950236308034473,0.8807134894091416
2019-12-27,7244,9049,-0.3313086692435119,-0.4972925185103326
2019-12-30,7220,9004,-0.7202216066481995,-0.9440248778320747
2019-12-31,7168,8919,-3.125,1.3454423141607803
2020-01-02,6944,9039,5.501152073732719,-0.6969797543976104
2020-01-03,7326,8976,5.9104559104559105,-0.35650623885918004
2020-01-06,7759,8944,5.232633071272072,1.487030411449016
2020-01-07,8165,9077,-1.494182486221678,-0.09915170210421946
2020-01-08,8043,9068,-2.7974636329727716,1.4777238641376267
2020-01-09,7818,9202,4.694295216167818,0.33688328624212127
2020-01-10,8185,9233,-0.9773976786805132,-0.20578360229611178
2020-01-13,8105,9214,9.093152375077112,0.6186238332971565
2020-01-14,8842,9271,-0.31667043655281607,-0.1833674900226513
2020-01-15,8814,9254,-1.0437939641479466,0.6375621352928463
2020-01-16,8722,9313,2.0408163265306123,0.8482766025985182
2020-01-17,8900,9392,-2.0,-0.3300681431005111
2020-01-21,8722,9361,-0.7223113964686998,0.5661788270483923
2020-01-22,8659,9414,-3.12969165030604,-0.3824091778202677
2020-01-23,8388,9378,0.4768717215069146,0.7251013009170398
2020-01-24,8428,9446,5.552918841955387,-3.747618039381749
2020-01-27,8896,9092,5.508093525179856,1.2098548174219093
2020-01-28,9386,9202,-1.129341572554869,1.260595522712454
2020-01-29,9280,9318,2.3922413793103448,-1.1483150890749088
2020-01-30,9502,9211,-1.768048831824879,1.226794050591684
2020-01-31,9334,9324,-0.5249625026783801,-1.4264264264264264
2020-02-03,9285,9191,-1.3247172859450727,2.252203242302252
2020-02-04,9162,9398,4.944335297969875,1.8727388806128964
2020-02-05,9615,9574,1.466458658346334,-0.3446835178608732
2020-02-06,9756,9541,0.5330053300533005,-0.1467351430667645
2020-02-07,9808,9527,0.47920065252854815,-0.34638396137294003
2020-02-10,9855,9494,4.26179604261796,1.9696650516115441
2020-02-11,10275,9681,0.7688564476885645,0.08263609131288091
2020-02-12,10354,9689,-1.0817075526366622,-0.33027144184126334
2020-02-13,10242,9657,1.239992189025581,0.7455731593662628
2020-02-14,10369,9729,-1.8130967306394061,-0.5139274334463974
2020-02-18,10181,9679,-5.657597485512229,1.0744911664428143
2020-02-19,9605,9783,0.020822488287350338,0.16354901359501176
2020-02-20,9607,9799,0.936816904340585,-0.9286661904275946
2020-02-21,9697,9708,-0.3403114365267609,-5.356407086938607
2020-02-24,9664,9188,-3.6734271523178803,1.2298650413582934
2020-02-25,9309,9301,-5.618218927919218,-3.107192774970433
2020-02-26,8786,9012,0.21625312997951285,-2.9738126941855305
2020-02-27,8805,8744,-1.0562180579216354,-5.420860018298262
2020-02-28,8712,8270,2.3071625344352618,4.800483675937122
2020-03-02,8913,8667,-1.7839111410299564,3.4383292950271143
2020-03-03,8754,8965,0.05711674663011195,-1.4612381483547128
2020-03-04,8759,8834,3.5163831487612742,-0.498075616934571
2020-03-05,9067,8790,0.9815815595014888,-3.6518771331058018
2020-03-06,9156,8469,-12.199650502402797,-6.03377022080529
2020-03-09,8039,7958,-1.3310113198158975,3.292284493591355
2020-03-10,7932,8220,-0.5925365607665154,-1.0218978102189782
2020-03-11,7885,8136,0.6594800253646164,-9.058505408062931
2020-03-12,7937,7399,-39.14577296207635,2.8517367211785376
2020-03-13,4830,7610,10.72463768115942,-2.8515111695137976
2020-03-16,5348,7393,-6.020942408376963,-4.341945083186798
2020-03-17,5026,7072,6.605650616792678,-2.403846153846154
2020-03-18,5358,6902,0.9705113848450915,1.3619240799768184
2020-03-19,5410,6996,14.510166358595194,3.6020583190394513
2020-03-20,6195,7248,-6.004842615012106,-5.532560706401766
2020-03-23,5823,6847,11.660656019234072,5.0971228275157
2020-03-24,6502,7196,4.091048908028299,3.1267370761534186
2020-03-25,6768,7421,-1.0342789598108746,0.5524861878453038
2020-03-26,6698,7462,0.9853687667960586,1.2329134280353793
2020-03-27,6764,7554,-12.995269071555294,0.3839025681758009
2020-03-30,5885,7583,8.836023789294817,2.0704206778319927
2020-03-31,6405,7740,0.3590944574551132,-3.6175710594315245
2020-04-01,6428,7460,3.5003111387678905,-1.9168900804289544
2020-04-02,6653,7317,2.344806854050804,2.186688533552002
2020-04-03,6809,7477,-0.4699662211778528,2.4475056840979006
2020-04-06,6777,7660,8.35177807289361,6.135770234986945
2020-04-07,7343,8130,-1.8657224567615416,-1.894218942189422
2020-04-08,7206,7976,2.206494587843464,2.4197592778335006
2020-04-09,7365,8169,-6.109979633401222,-0.5018974170645122
